Date,Department,Resource_ID,Cloud_Service,Resource_Type,Region,CPU_Usage_Percent,Memory_Usage_Percent,Storage_Usage_GB,Usage_Hours,Cost_USD
2025-01-12 00:00:00,Operations,RES06097,Storage,Block Storage,India,8.94,12.81,439.09,4.94,9.13
2025-01-12 00:00:00,Operations,RES06875,Database,Data Warehouse,Asia Pacific,44.46,44.33,259.1,13.2,134.85
2025-01-12 00:00:00,Sales,RES01493,Compute,Virtual Machine,Europe,14.09,16.42,37.5,10.2,34.49
2025-01-12 00:00:00,Sales,RES01782,Database,Database Server,India,13.65,25.94,24.72,13.07,79.57
2025-01-12 00:00:00,Sales,RES04246,Storage,Object Storage,US East,70.11,71.09,214.04,17.78,33.09
2025-01-12 00:00:00,Sales,RES04272,Database,Data Warehouse,India,6.08,17.54,65.95,16.05,105.86
2025-01-12 00:00:00,Sales,RES08480,Database,Database Server,India,38.64,53.18,107.05,16.66,103.22
2025-01-12 00:00:00,Sales,RES08496,Compute,Virtual Machine,Europe,26.76,39.78,64.08,13.13,45.62
2025-01-13 00:00:00,Finance,RES04987,Storage,Object Storage,US East,58.07,66.66,94.23,20.43,25.49
2025-01-13 00:00:00,Finance,RES05803,Database,Database Server,India,69.5,57.26,120.76,20.11,132.66
2025-01-13 00:00:00,Finance,RES06347,Storage,Object Storage,US West,81.78,79.96,128.04,18.01,32.97
2025-01-13 00:00:00,Finance,RES09403,Compute,Virtual Machine,India,72.95,60,82.21,18.32,65.13
2025-01-13 00:00:00,HR,RES01838,Compute,Container,India,57.53,72.66,39.05,16.81,48.35
2025-01-13 00:00:00,HR,RES02657,Compute,Container,US West,19.2,36.33,348.07,8.35,13.94
2025-01-13 00:00:00,HR,RES02727,Compute,Serverless,India,38.96,56,165.65,13.02,32.93
2025-01-13 00:00:00,HR,RES07576,Database,Data Warehouse,US West,52.66,68.53,508.38,15.05,145.25
2025-01-13 00:00:00,HR,RES09205,Compute,Virtual Machine,US East,11.32,31.46,125.7,21.78,71.45
2025-01-13 00:00:00,IT,RES02598,Compute,Serverless,US East,90.47,76.9,131.97,18.56,54.67
2025-01-13 00:00:00,IT,RES02745,Networking,Load Balancer,US West,26.66,33.31,308.71,17.78,51.34
2025-01-13 00:00:00,IT,RES03629,Database,Data Warehouse,Asia Pacific,69.42,71.54,48.45,10.46,108.14
2025-01-13 00:00:00,IT,RES03685,Networking,Load Balancer,US East,78.96,67.89,574.59,21.51,67.2
2025-01-13 00:00:00,IT,RES07411,Storage,Block Storage,India,54.13,67.77,24.42,13.14,20.95
2025-01-13 00:00:00,IT,RES09110,Networking,Network Gateway,India,25.97,36.96,29.72,15.12,44.79
2025-01-13 00:00:00,IT,RES09213,Database,Database Server,India,28.88,31.16,36.18,10.35,72.97
2025-01-13 00:00:00,IT,RES09741,Database,Database Server,US East,57.36,54.95,37.12,11.86,96.28
2025-01-13 00:00:00,IT,RES11721,Compute,Container,Asia Pacific,5.97,17.94,34.37,6.43,17.36
2025-01-13 00:00:00,Marketing,RES11061,Database,Database Server,India,23.59,28.12,163.32,13.56,81.98
2025-01-13 00:00:00,Operations,RES00743,Networking,Network Gateway,US West,11.92,25.7,25.53,18.56,49.96
2025-01-13 00:00:00,Operations,RES02004,Compute,Container,India,68.45,70.56,129.77,10.89,37.06
2025-01-13 00:00:00,Operations,RES03810,Compute,Container,India,7.46,22.73,325.56,15.04,32.27
2025-01-13 00:00:00,Operations,RES04809,Networking,Load Balancer,Europe,78.94,69.32,30.23,15.3,53.46
2025-01-13 00:00:00,Operations,RES05134,Compute,Virtual Machine,India,36.86,70.13,76.2,9.63,37.95
2025-01-13 00:00:00,Operations,RES07631,Storage,Block Storage,India,19.78,27.48,158.43,9.03,13.56
2025-01-13 00:00:00,Operations,RES10222,Compute,Container,India,37.23,32.39,97.71,10.01,32.97
2025-01-13 00:00:00,Operations,RES10812,Storage,Block Storage,Asia Pacific,98,98,40.72,7.62,37.83
2025-01-13 00:00:00,Operations,RES11180,Compute,Serverless,India,24.58,33.72,48.61,18.4,24.61
2025-01-13 00:00:00,Operations,RES11316,Compute,Serverless,India,84.52,81.31,101.84,9.22,39.59
2025-01-13 00:00:00,Operations,RES11900,Compute,Virtual Machine,India,8.11,19.14,56.22,21.02,54
2025-01-13 00:00:00,Sales,RES04014,Networking,Load Balancer,Asia Pacific,78.53,79.54,41.02,9.45,50.84
2025-01-13 00:00:00,Sales,RES05406,Database,Data Warehouse,Europe,79.28,81,189.74,8.69,103.14
2025-01-13 00:00:00,Sales,RES09339,Networking,Network Gateway,India,64.41,65.5,107.15,12.49,42.17
2025-01-13 00:00:00,Sales,RES09952,Compute,Virtual Machine,US West,37.6,44.11,117.82,16.08,52.44
2025-01-13 00:00:00,Sales,RES11617,Database,Data Warehouse,US East,54.25,71.76,152.33,14.46,132.9
2025-01-14 00:00:00,Finance,RES03594,Storage,Object Storage,India,23.05,37.94,220.2,22.45,10.89
2025-01-14 00:00:00,Finance,RES05171,Compute,Container,Asia Pacific,58.25,42.82,47.46,9.65,31.08
2025-01-14 00:00:00,Finance,RES07455,Database,Database Server,US East,56.74,63.27,60.22,23.33,172.38
2025-01-14 00:00:00,HR,RES05291,Networking,Load Balancer,US East,57.34,51.61,36.33,7.4,35.46
2025-01-14 00:00:00,HR,RES05662,Database,Database Server,India,75.88,69.77,90.06,18.23,131.09
2025-01-14 00:00:00,IT,RES00042,Database,Database Server,US West,83.25,72.86,58.92,20.79,170.11
2025-01-14 00:00:00,IT,RES01444,Database,Data Warehouse,Europe,66.37,77.67,375.02,15.86,169.89
2025-01-14 00:00:00,IT,RES02686,Storage,Block Storage,US East,57.46,68.16,31.79,13.34,16.62
2025-01-14 00:00:00,IT,RES04928,Database,Data Warehouse,US East,55.36,62.73,68.82,11.96,116.5
2025-01-14 00:00:00,IT,RES05970,Compute,Serverless,India,73.52,54.62,40.06,9.38,28.92
2025-01-14 00:00:00,IT,RES07441,Storage,Object Storage,US East,80.24,63.65,100.5,5.82,31.03
2025-01-14 00:00:00,IT,RES10228,Compute,Virtual Machine,India,14.36,46.49,83.71,11.28,36.73
2025-01-14 00:00:00,IT,RES10549,Networking,Load Balancer,Asia Pacific,85.55,98,210.63,15.12,63.27
2025-01-14 00:00:00,IT,RES10555,Database,Database Server,India,75.29,71.17,82.34,15.03,107.07
2025-01-14 00:00:00,Marketing,RES01388,Compute,Serverless,India,5.8,5,92.53,8.4,7.71
2025-01-14 00:00:00,Marketing,RES08851,Database,Database Server,Europe,89.27,77.12,28.04,7.16,70.91
2025-01-14 00:00:00,Marketing,RES09009,Database,Database Server,US West,98,98,142.78,4.58,55.27
2025-01-14 00:00:00,Operations,RES04649,Compute,Virtual Machine,Asia Pacific,14.01,15.95,29.2,10.5,38.46
2025-01-14 00:00:00,Operations,RES07144,Compute,Container,India,12.22,35.36,193.43,18.84,33.82
2025-01-14 00:00:00,Operations,RES09285,Database,Database Server,US West,87.76,98,217.55,5.23,67.89
2025-01-14 00:00:00,Operations,RES10624,Networking,Network Gateway,Asia Pacific,76.85,86.1,358.63,8.65,49.61
2025-01-14 00:00:00,Operations,RES10905,Compute,Serverless,US West,7.63,17.55,33.99,4.81,5
2025-01-14 00:00:00,Sales,RES02011,Database,Database Server,US West,72.56,47.5,102.42,15.42,120.73
2025-01-15 00:00:00,Finance,RES00788,Compute,Serverless,India,68.56,62.07,166.77,6.8,27.26
2025-01-15 00:00:00,Finance,RES02872,Storage,Object Storage,US East,26.05,10.03,66.17,20.78,8.89
2025-01-15 00:00:00,Finance,RES08930,Compute,Virtual Machine,India,48.03,33.15,29.57,6.57,31.19
2025-01-15 00:00:00,Finance,RES09765,Storage,Object Storage,US East,17.92,20.22,236.13,19.31,5
2025-01-15 00:00:00,HR,RES04759,Storage,Block Storage,Asia Pacific,37.79,37.1,88.67,20.24,13.76
2025-01-15 00:00:00,HR,RES07492,Compute,Container,India,31.95,48.71,53.99,14.62,39.72
2025-01-15 00:00:00,HR,RES10666,Compute,Container,Asia Pacific,90.09,98,102.93,20.79,75.53
2025-01-15 00:00:00,IT,RES00107,Networking,Network Gateway,Asia Pacific,26.19,31.92,32.86,12.99,43.46
2025-01-15 00:00:00,IT,RES00666,Compute,Serverless,Europe,19.91,27.94,615.76,13.13,24.6
2025-01-15 00:00:00,IT,RES04588,Networking,Network Gateway,US East,37.88,52.18,200.19,9.11,34.05
2025-01-15 00:00:00,IT,RES04823,Compute,Container,US West,87.21,90.43,406.97,7.89,53.43
2025-01-15 00:00:00,Marketing,RES00076,Compute,Container,Europe,58.63,56.58,211.02,14.29,52.5
2025-01-15 00:00:00,Marketing,RES06502,Compute,Virtual Machine,US East,47.31,44.21,38.01,4.56,23.92
2025-01-15 00:00:00,Marketing,RES08102,Database,Data Warehouse,Asia Pacific,58.44,60.95,106.21,18.98,189.49
2025-01-15 00:00:00,Marketing,RES10956,Compute,Serverless,US West,77.01,87.02,98.15,5.43,37.67
2025-01-15 00:00:00,Operations,RES00806,Networking,Network Gateway,India,33.5,51.91,188.3,20.56,54.21
2025-01-15 00:00:00,Operations,RES09045,Database,Data Warehouse,US East,7.49,15.78,104.34,6.89,64.6
2025-01-15 00:00:00,Operations,RES10471,Database,Data Warehouse,Europe,54.98,55.9,348.6,15.38,155.48
2025-01-15 00:00:00,Operations,RES10527,Storage,Block Storage,India,54.49,64.38,172.24,23.81,24.23
2025-01-16 00:00:00,Finance,RES02323,Compute,Serverless,India,18.5,35.66,298.54,18.39,28.79
2025-01-16 00:00:00,Finance,RES09552,Compute,Virtual Machine,US West,98,98,220.37,14.97,80.37
2025-01-16 00:00:00,Finance,RES09928,Database,Data Warehouse,India,54.81,66.39,212.66,19.23,150.35
2025-01-16 00:00:00,Finance,RES10377,Compute,Container,India,70.45,55.96,160.44,16.43,52.65
2025-01-16 00:00:00,Finance,RES10826,Compute,Serverless,US East,58.12,62.88,57.04,13.57,39.95
2025-01-16 00:00:00,HR,RES06898,Compute,Container,India,75.93,63.98,112.04,22.21,60.4
2025-01-16 00:00:00,IT,RES01064,Networking,Load Balancer,Asia Pacific,84.52,67.55,545.77,12.92,50.67
2025-01-16 00:00:00,IT,RES04221,Database,Database Server,India,70.49,55.55,67.24,20.65,136.39
2025-01-16 00:00:00,IT,RES05852,Compute,Container,India,84.82,59.32,40.51,5.8,38.41
2025-01-16 00:00:00,IT,RES06364,Storage,Object Storage,US West,28.05,30.83,113.06,6.22,10.76
2025-01-16 00:00:00,IT,RES06421,Database,Database Server,US East,55.07,53.48,237.12,22.23,167.3
2025-01-16 00:00:00,IT,RES07344,Compute,Container,Europe,53.04,53.41,142.32,16.09,56.69
2025-01-16 00:00:00,IT,RES09370,Compute,Container,Asia Pacific,34.37,45.67,363.53,15,39.51
2025-01-16 00:00:00,IT,RES09988,Compute,Serverless,US West,75.27,79.67,42.29,16.62,49.6
2025-01-16 00:00:00,IT,RES10013,Compute,Virtual Machine,Asia Pacific,51.14,55.09,113.38,8.87,42.64
2025-01-16 00:00:00,IT,RES11220,Storage,Object Storage,India,16.87,17.23,146.51,21.11,7.56
2025-01-16 00:00:00,Marketing,RES02212,Compute,Serverless,US East,53.56,44.94,334.42,7.65,31.6
2025-01-16 00:00:00,Marketing,RES05418,Compute,Serverless,US East,22.35,29.25,133.14,11.8,22.68
2025-01-16 00:00:00,Marketing,RES09963,Compute,Virtual Machine,India,75.27,76.7,31.64,11.95,64.43
2025-01-16 00:00:00,Marketing,RES11941,Compute,Container,Asia Pacific,98,95.93,58.13,11.97,57.87
2025-01-16 00:00:00,Operations,RES01096,Compute,Virtual Machine,Europe,42.21,42.04,90.83,19.52,71.69
2025-01-16 00:00:00,Operations,RES06019,Database,Data Warehouse,Europe,12.53,37.07,41.52,20.09,181.27
2025-01-16 00:00:00,Operations,RES09779,Compute,Serverless,Asia Pacific,46.63,54.14,184.88,4.59,19.95
2025-01-16 00:00:00,Operations,RES10913,Compute,Virtual Machine,US West,28.71,51.56,77.2,12.4,51.23
2025-01-16 00:00:00,Sales,RES00357,Compute,Container,US East,72.05,61.5,68.44,21.4,67.75
2025-01-16 00:00:00,Sales,RES04580,Database,Database Server,Asia Pacific,70.97,64.03,108.77,10.6,97.45
2025-01-16 00:00:00,Sales,RES05068,Storage,Block Storage,India,78.47,62.65,87.6,9.81,27.25
2025-01-17 00:00:00,Finance,RES01045,Compute,Container,US East,7.09,22.96,249.99,14.76,31.71
2025-01-17 00:00:00,Finance,RES03396,Database,Database Server,Europe,47.57,50.69,112.69,13.93,115.01
2025-01-17 00:00:00,Finance,RES07497,Storage,Block Storage,India,10.12,17.26,80.35,13.26,5.93
2025-01-17 00:00:00,HR,RES00985,Compute,Virtual Machine,US East,98,92.9,66.11,8.84,59.67
2025-01-17 00:00:00,HR,RES01234,Compute,Container,US West,47.04,51.83,96.15,13.52,50.04
2025-01-17 00:00:00,HR,RES06407,Database,Database Server,Asia Pacific,56.08,63.46,256.47,18.29,140.77
2025-01-17 00:00:00,IT,RES00247,Storage,Block Storage,India,18.09,26.72,280.1,16.08,10.97
2025-01-17 00:00:00,IT,RES01860,Storage,Object Storage,India,60.13,83.75,141.85,18.41,33.59
2025-01-17 00:00:00,IT,RES01889,Networking,Network Gateway,India,88.15,92.31,53.79,14.72,59.53
2025-01-17 00:00:00,IT,RES02785,Database,Database Server,US West,14.21,45.92,175.85,11.94,89.37
2025-01-17 00:00:00,IT,RES02951,Compute,Serverless,India,11.19,21.16,157.73,11.48,14.14
2025-01-17 00:00:00,IT,RES03164,Compute,Serverless,India,53.74,59.58,54.75,18.47,36.15
2025-01-17 00:00:00,IT,RES05735,Storage,Object Storage,India,82.57,97.44,191.19,10.15,28.75
2025-01-17 00:00:00,IT,RES08044,Compute,Virtual Machine,Asia Pacific,46.42,56.89,1082.94,5.84,39.93
2025-01-17 00:00:00,IT,RES08312,Networking,Network Gateway,India,75.2,62.74,184.94,11.32,47.94
2025-01-17 00:00:00,IT,RES10173,Storage,Object Storage,India,63.67,67.29,330.06,19.58,29.64
2025-01-17 00:00:00,Marketing,RES01028,Compute,Container,US East,75.07,71.4,103.82,13.71,55.66
2025-01-17 00:00:00,Operations,RES01255,Networking,Load Balancer,Asia Pacific,78.82,72.96,119.51,6.7,38.33
2025-01-17 00:00:00,Operations,RES06306,Database,Database Server,Europe,16.86,26.41,321.8,16.73,132.12
2025-01-17 00:00:00,Operations,RES07753,Storage,Block Storage,Europe,91.34,72.86,305.9,8.06,29.14
2025-01-17 00:00:00,Operations,RES09493,Compute,Container,India,61.97,80.24,32.35,6.52,29.13
2025-01-17 00:00:00,Operations,RES09619,Storage,Block Storage,US East,42.5,27.76,347.75,5.28,12.89
2025-01-17 00:00:00,Operations,RES11248,Compute,Container,India,11.67,27.11,98.26,15.88,35.47
2025-01-17 00:00:00,Sales,RES04152,Compute,Serverless,India,51.67,50.41,101.39,10.81,21.49
2025-01-17 00:00:00,Sales,RES05645,Storage,Object Storage,India,7.66,33.06,367.96,16.55,13.73
2025-01-17 00:00:00,Sales,RES11284,Database,Database Server,Europe,57.37,66.5,55.41,8.33,80.07
2025-01-17 00:00:00,Sales,RES11445,Storage,Object Storage,Asia Pacific,80.68,82.06,291.45,19.69,20.53
2025-01-18 00:00:00,Finance,RES00897,Compute,Virtual Machine,US West,82.68,75.6,321.88,11.12,62.82
2025-01-18 00:00:00,Finance,RES04989,Networking,Network Gateway,US West,67.2,77.92,613.41,20.29,76.69
2025-01-18 00:00:00,Finance,RES05256,Compute,Virtual Machine,Asia Pacific,82.47,67.17,53.37,23.36,94.85
2025-01-18 00:00:00,HR,RES03744,Compute,Container,US West,33.21,36.62,321.56,6.32,22.38
2025-01-18 00:00:00,HR,RES08236,Storage,Object Storage,US East,45.06,48.08,343.61,23.88,22.77
2025-01-18 00:00:00,IT,RES03357,Database,Data Warehouse,Asia Pacific,64.27,47.1,51.54,6.33,76.66
2025-01-18 00:00:00,IT,RES11466,Networking,Load Balancer,Europe,59.03,71.59,176.67,22.05,64.31
2025-01-18 00:00:00,Marketing,RES05355,Storage,Object Storage,India,74.44,96.66,87.61,17.16,28.39
2025-01-18 00:00:00,Operations,RES00270,Storage,Block Storage,India,56.96,47.59,278.75,10.27,26.48
2025-01-18 00:00:00,Operations,RES06218,Compute,Container,India,61.42,52.56,50.42,4.43,25.02
2025-01-18 00:00:00,Operations,RES08184,Networking,Load Balancer,US West,6.6,26.46,395.02,14.93,41.82
2025-01-18 00:00:00,Operations,RES08918,Networking,Load Balancer,US East,31.26,30,89.05,4.67,18.86
2025-01-18 00:00:00,Operations,RES10670,Networking,Load Balancer,Europe,59.05,35.8,490.75,21.55,61.69
2025-01-18 00:00:00,Operations,RES11966,Storage,Object Storage,India,79.32,73.75,40.68,9.62,26.73
2025-01-18 00:00:00,Sales,RES08648,Compute,Virtual Machine,US West,28.46,27.55,35.07,23.9,85.42
2025-01-19 00:00:00,Finance,RES02402,Compute,Virtual Machine,India,13.38,30.71,38.64,10.75,33.01
2025-01-19 00:00:00,Finance,RES02903,Storage,Object Storage,US East,67.13,60.07,153.57,22.16,35.77
2025-01-19 00:00:00,Finance,RES03582,Compute,Container,US East,70.97,86.38,64.58,18.06,62.93
2025-01-19 00:00:00,Finance,RES04508,Compute,Virtual Machine,Asia Pacific,34.12,22.68,109.47,22.81,80
2025-01-19 00:00:00,HR,RES05306,Storage,Object Storage,Europe,69.07,67.23,174.41,18.92,21.26
2025-01-19 00:00:00,IT,RES02055,Compute,Container,India,46.95,63.75,97.68,19.1,52.94
2025-01-19 00:00:00,IT,RES02614,Database,Data Warehouse,US West,54.77,62.84,31.37,20.12,192.85
2025-01-19 00:00:00,IT,RES05265,Networking,Load Balancer,India,62.29,49.52,115.51,16.41,42.83
2025-01-19 00:00:00,IT,RES05615,Compute,Serverless,US East,43.8,50.38,44.39,9.13,26.06
2025-01-19 00:00:00,IT,RES07291,Storage,Block Storage,US East,74.69,72.74,176.1,5.48,27.98
2025-01-19 00:00:00,IT,RES08145,Database,Database Server,India,75.63,79.75,175.69,10.96,87.65
2025-01-19 00:00:00,Marketing,RES01552,Compute,Virtual Machine,US East,65.07,64.13,142.27,18.97,78.56
2025-01-19 00:00:00,Marketing,RES05648,Networking,Network Gateway,Europe,42.09,54.3,156.44,9.07,38.63
2025-01-19 00:00:00,Marketing,RES07982,Networking,Load Balancer,Asia Pacific,57.47,48.72,151.79,6.94,35.94
2025-01-19 00:00:00,Operations,RES00403,Storage,Object Storage,US West,19.42,33.19,86.04,5.08,12.9
2025-01-19 00:00:00,Operations,RES00896,Compute,Serverless,Europe,75.8,52.9,80.3,18.75,47.83
2025-01-19 00:00:00,Operations,RES03143,Database,Database Server,US West,77.71,63.89,465.25,22.49,179.35
2025-01-19 00:00:00,Operations,RES08840,Networking,Load Balancer,India,46.31,59.79,64.61,15.02,40.95
2025-01-19 00:00:00,Sales,RES01976,Storage,Block Storage,India,42.79,47.71,135.5,21,20.68
2025-01-19 00:00:00,Sales,RES03380,Storage,Object Storage,US West,13.21,15.06,117.95,7.35,5
2025-01-19 00:00:00,Sales,RES04017,Database,Database Server,Asia Pacific,5.14,5,86.5,15.93,111.45
2025-01-19 00:00:00,Sales,RES05559,Compute,Serverless,India,17.92,13.35,248.43,17.76,32.16
2025-01-19 00:00:00,Sales,RES08556,Database,Data Warehouse,US West,79.04,78.91,81.71,23.6,225.7
2025-01-19 00:00:00,Sales,RES08609,Storage,Object Storage,US West,39.81,54.73,141.66,7.76,13.7
2025-01-19 00:00:00,Sales,RES08730,Compute,Virtual Machine,US East,13.45,16.81,335.03,10.21,32.8
2025-01-19 00:00:00,Sales,RES09260,Compute,Virtual Machine,India,14.27,21.68,135.81,18.25,50.26
2025-01-19 00:00:00,Sales,RES11193,Compute,Virtual Machine,India,5.89,17.25,92.76,7.92,23.24
2025-01-20 00:00:00,Finance,RES00287,Compute,Serverless,Europe,44.05,54.67,66.4,21.87,46.92
2025-01-20 00:00:00,Finance,RES02032,Storage,Object Storage,Europe,69.35,64.17,79.49,17.42,22.39
2025-01-20 00:00:00,Finance,RES03188,Database,Database Server,India,77.24,89.36,152.15,4.73,57.98
2025-01-20 00:00:00,Finance,RES06337,Networking,Load Balancer,Europe,42.27,68.2,64.66,9.95,30.8
2025-01-20 00:00:00,Finance,RES09923,Database,Database Server,US East,42.54,65.02,57.97,4.53,40.5
2025-01-20 00:00:00,HR,RES10617,Compute,Container,India,69.36,65.01,95.7,12.2,43.54
2025-01-20 00:00:00,IT,RES02015,Networking,Network Gateway,US West,74.02,58.84,135.17,12.77,55.93
2025-01-20 00:00:00,IT,RES04381,Storage,Block Storage,US East,51.72,64.93,330.58,23.62,22.18
2025-01-20 00:00:00,IT,RES05331,Networking,Load Balancer,Asia Pacific,77.25,86.04,54.47,11.05,51.53
2025-01-20 00:00:00,IT,RES07191,Storage,Object Storage,US East,17.6,29.49,173.54,19.64,17.91
2025-01-20 00:00:00,IT,RES07278,Compute,Serverless,India,61.72,69.45,50.66,8.97,35.61
2025-01-20 00:00:00,IT,RES07950,Storage,Object Storage,India,39.78,49.93,91.57,20.16,21.75
2025-01-20 00:00:00,IT,RES09157,Compute,Virtual Machine,India,33.27,50.18,104.47,21.73,71.86
2025-01-20 00:00:00,Operations,RES01483,Compute,Container,Asia Pacific,13.27,26.19,165.82,7.81,23.76
2025-01-20 00:00:00,Operations,RES02022,Compute,Virtual Machine,India,18.09,27.58,323.4,9.86,39.66
2025-01-20 00:00:00,Operations,RES09272,Storage,Object Storage,India,16.8,48.46,155.51,22.86,8.27
2025-01-20 00:00:00,Operations,RES09284,Networking,Network Gateway,India,60.69,58.44,383.67,8.3,37.39
2025-01-20 00:00:00,Sales,RES01159,Storage,Object Storage,Europe,51.69,53.08,318.14,19.87,21.81
2025-01-20 00:00:00,Sales,RES02574,Networking,Load Balancer,India,86.95,84.43,115.93,12.87,53.04
2025-01-20 00:00:00,Sales,RES06771,Compute,Serverless,US West,14.45,19.77,246.51,9.12,15.94
2025-01-20 00:00:00,Sales,RES07368,Compute,Container,US East,62.05,69.28,50.46,19.16,57.07
2025-01-20 00:00:00,Sales,RES09675,Database,Data Warehouse,US East,72.27,85.88,314.65,11.76,121.76
2025-01-21 00:00:00,Finance,RES01292,Database,Data Warehouse,India,58.24,68.77,177.66,12.98,110.38
2025-01-21 00:00:00,Finance,RES01431,Database,Database Server,India,63.57,86.01,213.68,17,124.75
2025-01-21 00:00:00,Finance,RES04748,Networking,Load Balancer,India,87.75,86.95,180.9,17.13,60.32
2025-01-21 00:00:00,Finance,RES04860,Compute,Serverless,US East,74.39,72.36,99.66,4.26,34.57
2025-01-21 00:00:00,Finance,RES09971,Compute,Serverless,India,74.81,87.21,131.63,14.18,47.14
2025-01-21 00:00:00,Finance,RES11113,Compute,Serverless,Asia Pacific,65.77,75.83,165.05,18.57,52.27
2025-01-21 00:00:00,IT,RES00006,Compute,Virtual Machine,US West,95.63,75.01,197.38,20.71,92.49
2025-01-21 00:00:00,IT,RES01856,Compute,Container,US West,47.22,32.89,69.45,5.67,22.87
2025-01-21 00:00:00,IT,RES04172,Compute,Serverless,India,41.91,42.79,45.11,4.51,19.36
2025-01-21 00:00:00,IT,RES05888,Storage,Block Storage,US East,64.6,53.48,120.25,11.08,26.23
